Category,Confirmed cases Barisal,Case rate Barisal,Deaths Barisal,Death Rate Barisal,Confirmed cases CTG,Case rate CTG,Deaths CTG,Death Rate CTG,Confirmed cases DHK,Case rate DHK,Deaths DHK,Death Rate DHK,Confirmed cases Khulna,Case rate Khulna,Deaths Khulna,Death Rate Khulna,Confirmed cases MMsingh,Case rate MMsingh,Deaths MMsingh,Death Rate MMsingh,Confirmed cases Rajshahi,Case rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed cases Rajshahi,Case rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed cases Sylhet,Case rate Sylhet,Deaths Sylhet,Death Rate Sylhet,Confirmed cases allover Bangladesh,Case rate allover Bangladesh,Deaths allover Bangladesh,Death Rate allover Bangladesh
Jun-20,103,21,64,1.7,493,28,64,1.7,1345.00,25.00,64.00,1.70,291.00,36.00,64.00,1.70,47.00,7.00,64.00,1.70,427.00,19.00,64.00,1.70,64.00,14.00,64.00,1.70,266.00,19.00,64.00,1.70,3682.00,20.00,64.00,1.70
Jul-20,72,26,41,1.1,611,31,41,1.1,1365.00,23.00,41.00,1.10,272.00,38.00,41.00,1.10,119.00,18.00,41.00,1.10,324.00,20.00,41.00,1.10,293.00,18.00,41.00,1.10,179.00,26.00,41.00,1.10,3775.00,21.00,41.00,1.10
Jul-20,88,18,38,0.9,496,23,38,0.9,1071.00,25.00,38.00,0.90,532.00,65.00,38.00,0.90,48.00,9.00,38.00,0.90,247.00,24.00,38.00,0.90,136.00,17.00,38.00,0.90,114.00,26.00,38.00,0.90,4019.00,22.00,38.00,0.90
Jul-20,114,20,42,1.3,386,21,42,1.3,1110.00,27.00,42.00,1.30,325.00,31.00,42.00,1.30,115.00,21.00,42.00,1.30,180.00,23.00,42.00,1.30,144.00,20.00,42.00,1.30,200.00,33.00,42.00,1.30,3114.00,21.00,42.00,1.30
Jul-20,119,31,29,0.9,362,22,29,0.9,903.00,23.00,29.00,0.90,180.00,28.00,29.00,0.90,48.00,13.00,29.00,0.90,217.00,12.00,29.00,0.90,85.00,21.00,29.00,0.90,28.00,17.00,29.00,0.90,3288.00,22.00,29.00,0.90
Jul-20,115,25,55,2,490,24,55,2,1089.00,24.00,55.00,2.00,175.00,27.00,55.00,2.00,45.00,16.00,55.00,2.00,242.00,21.00,55.00,2.00,103.00,23.00,55.00,2.00,99.00,20.00,55.00,2.00,2738.00,20.00,55.00,2.00
Jul-20,131,34,44,1.4,481,22,44,1.4,993.00,22.00,44.00,1.40,230.00,37.00,44.00,1.40,62.00,11.00,44.00,1.40,177.00,23.00,44.00,1.40,78.00,19.00,44.00,1.40,73.00,21.00,44.00,1.40,3201.00,22.00,44.00,1.40
Jul-20,88,30,55,1.8,467,21,55,1.8,1179.00,23.00,55.00,1.80,392.00,25.00,55.00,1.80,58.00,14.00,55.00,1.80,144.00,24.00,55.00,1.80,82.00,23.00,55.00,1.80,162.00,23.00,55.00,1.80,3027.00,23.00,55.00,1.80
Jul-20,116,27,46,1.3,394,21,46,1.3,1288.00,24.00,46.00,1.30,349.00,26.00,46.00,1.30,42.00,8.00,46.00,1.30,182.00,23.00,46.00,1.30,135.00,17.00,46.00,1.30,76.00,27.00,46.00,1.30,3489.00,22.00,46.00,1.30
Jul-20,97,29,41,1.2,459,24,41,1.2,1051.00,25.00,41.00,1.20,288.00,33.00,41.00,1.20,69.00,12.00,41.00,1.20,271.00,18.00,41.00,1.20,117.00,30.00,41.00,1.20,148.00,23.00,41.00,1.20,3360.00,21.00,41.00,1.20
Jul-20,101,30,37,1.3,311,19,37,1.3,946.00,25.00,37.00,1.30,227.00,34.00,37.00,1.30,57.00,14.00,37.00,1.30,165.00,28.00,37.00,1.30,90.00,24.00,37.00,1.30,44.00,25.00,37.00,1.30,2949.00,22.00,37.00,1.30
Jul-20,116,31,30,1.1,297,29,30,1.1,986.00,26.00,30.00,1.10,229.00,36.00,30.00,1.10,39.00,14.00,30.00,1.10,218.00,28.00,30.00,1.10,113.00,29.00,30.00,1.10,78.00,20.00,30.00,1.10,2686.00,24.00,30.00,1.10
Jul-20,85,25,47,1.8,426,22,47,1.8,1385.00,26.00,47.00,1.80,270.00,26.00,47.00,1.80,38.00,14.00,47.00,1.80,236.00,32.00,47.00,1.80,95.00,31.00,47.00,1.80,68.00,26.00,47.00,1.80,2666.00,24.00,47.00,1.80
Jul-20,73,23,39,1.3,409,23,39,1.3,1344.00,24.00,39.00,1.30,329.00,39.00,39.00,1.30,70.00,15.00,39.00,1.30,304.00,26.00,39.00,1.30,87.00,22.00,39.00,1.30,67.00,17.00,39.00,1.30,3099.00,25.00,39.00,1.30
Jul-20,125,27,33,1,581,26,33,1,1394.00,25.00,33.00,1.00,326.00,40.00,33.00,1.00,69.00,15.00,33.00,1.00,269.00,24.00,33.00,1.00,134.00,23.00,33.00,1.00,115.00,34.00,33.00,1.00,3163.00,24.00,33.00,1.00
Jul-20,83,27,33,0.9,367,21,33,0.9,1230.00,23.00,33.00,0.90,241.00,30.00,33.00,0.90,56.00,13.00,33.00,0.90,198.00,21.00,33.00,0.90,128.00,32.00,33.00,0.90,182.00,39.00,33.00,0.90,3533.00,25.00,33.00,0.90
Jul-20,139,31,39,1.4,459,23,39,1.4,1098.00,23.00,39.00,1.40,297.00,33.00,39.00,1.40,59.00,13.00,39.00,1.40,367.00,23.00,39.00,1.40,142.00,30.00,39.00,1.40,206.00,54.00,39.00,1.40,2733.00,21.00,39.00,1.40
Jul-20,97,33,51,1.7,336,23,51,1.7,742.00,25.00,51.00,1.70,249.00,40.00,51.00,1.70,81.00,21.00,51.00,1.70,219.00,30.00,51.00,1.70,110.00,29.00,51.00,1.70,39.00,19.00,51.00,1.70,3034.00,23.00,51.00,1.70
Jul-20,148,33,34,1.3,316,25,34,1.3,1157.00,26.00,34.00,1.30,235.00,38.00,34.00,1.30,29.00,11.00,34.00,1.30,204.00,19.00,34.00,1.30,130.00,34.00,34.00,1.30,9.00,3.00,34.00,1.30,2709.00,25.00,34.00,1.30
Jul-20,91,30,37,1.5,378,21,37,1.5,1326.00,26.00,37.00,1.50,230.00,26.00,37.00,1.50,73.00,19.00,37.00,1.50,334.00,27.00,37.00,1.50,117.00,30.00,37.00,1.50,76.00,21.00,37.00,1.50,2459.00,23.00,37.00,1.50
Jul-20,108,35,50,1.7,416,18,50,1.7,1388.00,25.00,50.00,1.70,286.00,38.00,50.00,1.70,67.00,16.00,50.00,1.70,310.00,26.00,50.00,1.70,89.00,21.00,50.00,1.70,93.00,14.00,50.00,1.70,2928.00,22.00,50.00,1.70
Jul-20,91,25,41,1.3,310,19,41,1.3,1192.00,23.00,41.00,1.30,261.00,43.00,41.00,1.30,63.00,12.00,41.00,1.30,273.00,27.00,41.00,1.30,123.00,31.00,41.00,1.30,72.00,23.00,41.00,1.30,3057.00,24.00,41.00,1.30
Jul-20,129,32,42,1.5,373,19,42,1.5,1377.00,25.00,42.00,1.50,280.00,29.00,42.00,1.50,28.00,8.00,42.00,1.50,272.00,27.00,42.00,1.50,126.00,33.00,42.00,1.50,63.00,28.00,42.00,1.50,2744.00,23.00,42.00,1.50
Jul-20,84,20,50,1.8,382,20,50,1.8,929.00,20.00,50.00,1.80,192.00,31.00,50.00,1.80,59.00,15.00,50.00,1.80,366.00,27.00,50.00,1.80,121.00,29.00,50.00,1.80,112.00,21.00,50.00,1.80,2856.00,23.00,50.00,1.80
Jul-20,92,28,35,1.4,391,24,35,1.4,994.00,25.00,35.00,1.40,264.00,28.00,35.00,1.40,47.00,13.00,35.00,1.40,287.00,26.00,35.00,1.40,112.00,27.00,35.00,1.40,97.00,20.00,35.00,1.40,2548.00,21.00,35.00,1.40
Jul-20,51,14,38,1.5,422,23,38,1.5,1326.00,23.00,38.00,1.50,280.00,36.00,38.00,1.50,32.00,8.00,38.00,1.50,236.00,22.00,38.00,1.50,118.00,29.00,38.00,1.50,77.00,19.00,38.00,1.50,2520.00,24.00,38.00,1.50
Jul-20,78,58,54,2.4,254,16,54,2.4,1126.00,24.00,54.00,2.40,224.00,41.00,54.00,2.40,25.00,32.00,54.00,2.40,258.00,24.00,54.00,2.40,158.00,24.00,54.00,2.40,152.00,20.00,54.00,2.40,2275.00,23.00,54.00,2.40
Jul-20,112,33,37,1.3,326,19,37,1.3,1074.00,23.00,37.00,1.30,172.00,25.00,37.00,1.30,37.00,11.00,37.00,1.30,323.00,25.00,37.00,1.30,127.00,31.00,37.00,1.30,45.00,16.00,37.00,1.30,2772.00,22.00,37.00,1.30
Jul-20,80,20,35,1.2,415,19,35,1.2,1345.00,24.00,35.00,1.20,287.00,34.00,35.00,1.20,47.00,12.00,35.00,1.20,348.00,22.00,35.00,1.20,134.00,32.00,35.00,1.20,77.00,18.00,35.00,1.20,2960.00,23.00,35.00,1.20
Jul-20,110,31,35,1.2,381,20,35,1.2,1365.00,23.00,35.00,1.20,274.00,33.00,35.00,1.20,23.00,6.00,35.00,1.20,181.00,21.00,35.00,1.20,96.00,27.00,35.00,1.20,67.00,15.00,35.00,1.20,3009.00,21.00,35.00,1.20
Jul-20,81,24,48,1.8,305,18,48,1.8,1304.00,26.00,48.00,1.80,215.00,36.00,48.00,1.80,65.00,16.00,48.00,1.80,270.00,23.00,48.00,1.80,104.00,28.00,48.00,1.80,82.00,15.00,48.00,1.80,2695.00,21.00,48.00,1.80
Jul-20,81,25,28,1,279,18,28,1,835.00,26.00,28.00,1.00,244.00,32.00,28.00,1.00,33.00,16.00,28.00,1.00,270.00,26.00,28.00,1.00,92.00,31.00,28.00,1.00,90.00,20.00,28.00,1.00,2772.00,22.00,28.00,1.00
Aug-20,23,15,21,1,66,17,21,1,251.00,22.00,21.00,1.00,230.00,56.00,21.00,1.00,26.00,17.00,21.00,1.00,112.00,27.00,21.00,1.00,51.00,24.00,21.00,1.00,76.00,23.00,21.00,1.00,2199.00,25.00,21.00,1.00
Aug-20,11,24,22,2.5,89,20,22,2.5,719.00,33.00,22.00,2.50,149.00,39.00,22.00,2.50,21.00,21.00,22.00,2.50,156.00,39.00,22.00,2.50,105.00,36.00,22.00,2.50,70.00,24.00,22.00,2.50,886.00,24.00,22.00,2.50
Aug-20,52,31,30,2.2,229,25,30,2.2,878.00,26.00,30.00,2.20,82.00,31.00,30.00,2.20,26.00,21.00,30.00,2.20,111.00,33.00,30.00,2.20,84.00,27.00,30.00,2.20,59.00,20.00,30.00,2.20,1356.00,32.00,30.00,2.20
Aug-20,85,25,50,2.6,349,21,50,2.6,1173.00,24.00,50.00,2.60,179.00,34.00,50.00,2.60,61.00,15.00,50.00,2.60,160.00,30.00,50.00,2.60,149.00,38.00,50.00,2.60,77.00,21.00,50.00,2.60,1918.00,25.00,50.00,2.60
Aug-20,45,16,33,1.2,463,18,33,1.2,1308.00,22.00,33.00,1.20,328.00,36.00,33.00,1.20,40.00,14.00,33.00,1.20,188.00,32.00,33.00,1.20,137.00,44.00,33.00,1.20,79.00,17.00,33.00,1.20,2654.00,24.00,33.00,1.20
Aug-20,90,26,39,1.3,342,17,39,1.3,1266.00,21.00,39.00,1.30,324.00,37.00,39.00,1.30,81.00,17.00,39.00,1.30,340.00,28.00,39.00,1.30,116.00,40.00,39.00,1.30,113.00,21.00,39.00,1.30,2977.00,23.00,39.00,1.30
Aug-20,79,22,27,0.9,321,17,27,0.9,993.00,24.00,27.00,0.90,325.00,42.00,27.00,0.90,73.00,19.00,27.00,0.90,219.00,23.00,27.00,0.90,158.00,34.00,27.00,0.90,94.00,19.00,27.00,0.90,2851.00,22.00,27.00,0.90
Aug-20,43,18,32,1.2,341,25,32,1.2,1213.00,23.00,32.00,1.20,257.00,33.00,32.00,1.20,40.00,15.00,32.00,1.20,163.00,25.00,32.00,1.20,158.00,33.00,32.00,1.20,86.00,22.00,32.00,1.20,2611.00,22.00,32.00,1.20
Aug-20,100,30,34,1.4,554,23,34,1.4,1457.00,22.00,34.00,1.40,327.00,41.00,34.00,1.40,71.00,18.00,34.00,1.40,193.00,25.00,34.00,1.40,146.00,29.00,34.00,1.40,26.00,11.00,34.00,1.40,2487.00,23.00,34.00,1.40
Aug-20,92,25,39,1.3,381,18,39,1.3,1452.00,21.00,39.00,1.30,262.00,32.00,39.00,1.30,104.00,20.00,39.00,1.30,243.00,23.00,39.00,1.30,143.00,29.00,39.00,1.30,171.00,22.00,39.00,1.30,2907.00,23.00,39.00,1.30
Aug-20,76,22,33,1.1,416,20,33,1.1,1317.00,22.00,33.00,1.10,305.00,36.00,33.00,1.10,71.00,15.00,33.00,1.10,284.00,15.00,33.00,1.10,98.00,26.00,33.00,1.10,149.00,24.00,33.00,1.10,2996.00,20.00,33.00,1.10
Aug-20,78,23,42,1.4,300,15,42,1.4,1201.00,20.00,42.00,1.40,276.00,35.00,42.00,1.40,70.00,19.00,42.00,1.40,193.00,19.00,42.00,1.40,154.00,16.00,42.00,1.40,140.00,26.00,42.00,1.40,2995.00,20.00,42.00,1.40
Aug-20,74,20,44,1.7,412,18,44,1.7,1286.00,19.00,44.00,1.70,186.00,31.00,44.00,1.70,81.00,20.00,44.00,1.70,244.00,22.00,44.00,1.70,154.00,34.00,44.00,1.70,120.00,21.00,44.00,1.70,2617.00,20.00,44.00,1.70
Aug-20,85,25,34,1.2,281,13,34,1.2,995.00,26.00,34.00,1.20,251.00,30.00,34.00,1.20,68.00,19.00,34.00,1.20,247.00,23.00,34.00,1.20,152.00,33.00,34.00,1.20,56.00,12.00,34.00,1.20,2766.00,22.00,34.00,1.20
Aug-20,45,21,34,1.3,237,18,34,1.3,923.00,22.00,34.00,1.30,193.00,31.00,34.00,1.30,22.00,11.00,34.00,1.30,205.00,19.00,34.00,1.30,316.00,19.00,34.00,1.30,73.00,16.00,34.00,1.30,2644.00,21.00,34.00,1.30
Aug-20,51,19,32,1.6,298,17,32,1.6,1119.00,21.00,32.00,1.60,204.00,31.00,32.00,1.60,62.00,18.00,32.00,1.60,311.00,22.00,32.00,1.60,111.00,29.00,32.00,1.60,75.00,21.00,32.00,1.60,2024.00,20.00,32.00,1.60
Aug-20,74,20,37,1.4,390,16,37,1.4,1316.00,20.00,37.00,1.40,256.00,33.00,37.00,1.40,57.00,16.00,37.00,1.40,219.00,22.00,37.00,1.40,152.00,30.00,37.00,1.40,91.00,18.00,37.00,1.40,2595.00,21.00,37.00,1.40
Aug-20,68,20,46,1.4,330,14,46,1.4,1374.00,23.00,46.00,1.40,180.00,24.00,46.00,1.40,38.00,10.00,46.00,1.40,210.00,13.00,46.00,1.40,142.00,29.00,46.00,1.40,161.00,23.00,46.00,1.40,3200.00,22.00,46.00,1.40
Aug-20,89,23,41,1.5,321,13,41,1.5,1353.00,21.00,41.00,1.50,274.00,28.00,41.00,1.50,56.00,14.00,41.00,1.50,221.00,20.00,41.00,1.50,150.00,22.00,41.00,1.50,101.00,18.00,41.00,1.50,2747.00,19.00,41.00,1.50
Aug-20,58,19,41,1.4,299,13,41,1.4,1202.00,21.00,41.00,1.40,164.00,30.00,41.00,1.40,58.00,12.00,41.00,1.40,213.00,12.00,41.00,1.40,128.00,23.00,41.00,1.40,133.00,23.00,41.00,1.40,2868.00,20.00,41.00,1.40
Aug-20,73,25,39,1.6,240,14,39,1.6,869.00,23.00,39.00,1.60,360.00,20.00,39.00,1.60,54.00,15.00,39.00,1.60,187.00,10.00,39.00,1.60,127.00,38.00,39.00,1.60,123.00,21.00,39.00,1.60,2401.00,19.00,39.00,1.60
Aug-20,33,22,46,2,228,19,46,2,1080.00,21.00,46.00,2.00,218.00,26.00,46.00,2.00,47.00,16.00,46.00,2.00,173.00,12.00,46.00,2.00,144.00,29.00,46.00,2.00,57.00,21.00,46.00,2.00,2265.00,20.00,46.00,2.00
Aug-20,39,13,34,1.7,344,16,34,1.7,1179.00,21.00,34.00,1.70,307.00,27.00,34.00,1.70,35.00,13.00,34.00,1.70,195.00,19.00,34.00,1.70,119.00,23.00,34.00,1.70,113.00,24.00,34.00,1.70,1973.00,18.00,34.00,1.70
Aug-20,93,24,42,1.7,291,14,42,1.7,1219.00,20.00,42.00,1.70,174.00,27.00,42.00,1.70,45.00,11.00,42.00,1.70,184.00,14.00,42.00,1.70,126.00,24.00,42.00,1.70,96.00,14.00,42.00,1.70,2485.00,19.00,42.00,1.70
Aug-20,59,17,45,1.8,234,12,45,1.8,1166.00,20.00,45.00,1.80,212.00,29.00,45.00,1.80,30.00,8.00,45.00,1.80,225.00,14.00,45.00,1.80,140.00,29.00,45.00,1.80,138.00,21.00,45.00,1.80,2545.00,18.00,45.00,1.80
Aug-20,84,22,54,2.1,248,10,54,2.1,1173.00,19.00,54.00,2.10,226.00,27.00,54.00,2.10,24.00,8.00,54.00,2.10,163.00,12.00,54.00,2.10,139.00,28.00,54.00,2.10,85.00,18.00,54.00,2.10,2519.00,17.00,54.00,2.10
Aug-20,62,18,45,1.8,287,13,45,1.8,1122.00,18.00,45.00,1.80,204.00,26.00,45.00,1.80,41.00,10.00,45.00,1.80,182.00,21.00,45.00,1.80,102.00,20.00,45.00,1.80,125.00,24.00,45.00,1.80,2436.00,16.00,45.00,1.80
Aug-20,71,21,47,2.1,194,10,47,2.1,751.00,23.00,47.00,2.10,252.00,31.00,47.00,2.10,57.00,19.00,47.00,2.10,183.00,11.00,47.00,2.10,131.00,28.00,47.00,2.10,97.00,20.00,47.00,2.10,2211.00,16.00,47.00,2.10
Aug-20,17,10,32,1.5,203,13,32,1.5,1195.00,19.00,32.00,1.50,163.00,24.00,32.00,1.50,46.00,13.00,32.00,1.50,123.00,15.00,32.00,1.50,98.00,19.00,32.00,1.50,54.00,17.00,32.00,1.50,2131.00,18.00,32.00,1.50
Aug-20,74,23,42,2.2,189,11,42,2.2,1008.00,20.00,42.00,2.20,156.00,22.00,42.00,2.20,41.00,19.00,42.00,2.20,124.00,16.00,42.00,2.20,189.00,26.00,42.00,2.20,119.00,24.00,42.00,2.20,1897.00,16.00,42.00,2.20
Aug-20,43,17,33,1.5,230,13,33,1.5,941.00,16.00,33.00,1.50,186.00,31.00,33.00,1.50,49.00,15.00,33.00,1.50,140.00,19.00,33.00,1.50,217.00,21.00,33.00,1.50,84.00,17.00,33.00,1.50,2174.00,17.00,33.00,1.50
Sep-20,65,17,35,1.8,281,11,35,1.8,1244.00,18.00,35.00,1.80,191.00,24.00,35.00,1.80,42.00,14.00,35.00,1.80,135.00,15.00,35.00,1.80,102.00,21.00,35.00,1.80,74.00,15.00,35.00,1.80,1950.00,16.00,35.00,1.80
Sep-20,45,12,35,1.4,301,12,35,1.4,1146.00,17.00,35.00,1.40,170.00,21.00,35.00,1.40,27.00,8.00,35.00,1.40,101.00,13.00,35.00,1.40,143.00,25.00,35.00,1.40,100.00,20.00,35.00,1.40,2582.00,17.00,35.00,1.40
Sep-20,52,13,32,1.5,183,9,32,1.5,1181.00,17.00,32.00,1.50,141.00,19.00,32.00,1.50,42.00,13.00,32.00,1.50,198.00,16.00,32.00,1.50,8.00,6.00,32.00,1.50,98.00,14.00,32.00,1.50,2158.00,15.00,32.00,1.50
Sep-20,46,13,29,1.5,171,8,29,1.5,842.00,20.00,29.00,1.50,157.00,23.00,29.00,1.50,35.00,14.00,29.00,1.50,101.00,14.00,29.00,1.50,98.00,27.00,29.00,1.50,94.00,16.00,29.00,1.50,1929.00,15.00,29.00,1.50
Sep-20,31,10,35,1.8,152,9,35,1.8,954.00,16.00,35.00,1.80,134.00,22.00,35.00,1.80,23.00,8.00,35.00,1.80,90.00,9.00,35.00,1.80,52.00,22.00,35.00,1.80,86.00,19.00,35.00,1.80,1950.00,15.00,35.00,1.80
Sep-20,56,14,32,2,203,8,32,2,1122.00,16.00,32.00,2.00,151.00,20.00,32.00,2.00,51.00,15.00,32.00,2.00,101.00,13.00,32.00,2.00,38.00,14.00,32.00,2.00,104.00,17.00,32.00,2.00,1592.00,14.00,32.00,2.00
Sep-20,27,8,37,1.7,215,8,37,1.7,1001.00,15.00,37.00,1.70,143.00,19.00,37.00,1.70,26.00,8.00,37.00,1.70,138.00,15.00,37.00,1.70,88.00,11.00,37.00,1.70,81.00,13.00,37.00,1.70,2202.00,14.00,37.00,1.70
Sep-20,35,7,36,1.9,216,8,36,1.9,925.00,15.00,36.00,1.90,102.00,20.00,36.00,1.90,29.00,7.00,36.00,1.90,95.00,8.00,36.00,1.90,52.00,20.00,36.00,1.90,58.00,12.00,36.00,1.90,1892.00,13.00,36.00,1.90
Sep-20,30,6,41,2.2,189,7,41,2.2,1102.00,16.00,41.00,2.20,129.00,21.00,41.00,2.20,53.00,17.00,41.00,2.20,86.00,9.00,41.00,2.20,71.00,10.00,41.00,2.20,120.00,17.00,41.00,2.20,1827.00,12.00,41.00,2.20
Sep-20,32,8,41,2.2,126,5,41,2.2,1002.00,14.00,41.00,2.20,151.00,23.00,41.00,2.20,43.00,10.00,41.00,2.20,153.00,13.00,41.00,2.20,28.00,13.00,41.00,2.20,94.00,13.00,41.00,2.20,1892.00,12.00,41.00,2.20
Sep-20,37,11,34,1.9,174,7,34,1.9,618.00,15.00,34.00,1.90,86.00,16.00,34.00,1.90,20.00,6.00,34.00,1.90,89.00,13.00,34.00,1.90,36.00,15.00,34.00,1.90,117.00,15.00,34.00,1.90,1792.00,12.00,34.00,1.90
Sep-20,18,10,34,2.7,182,8,34,2.7,821.00,14.00,34.00,2.70,77.00,13.00,34.00,2.70,21.00,7.00,34.00,2.70,127.00,13.00,34.00,2.70,74.00,9.00,34.00,2.70,41.00,11.00,34.00,2.70,1282.00,12.00,34.00,2.70
Sep-20,18,5,31,2.1,206,7,31,2.1,941.00,16.00,31.00,2.10,93.00,14.00,31.00,2.10,26.00,8.00,31.00,2.10,116.00,14.00,31.00,2.10,33.00,14.00,31.00,2.10,95.00,17.00,31.00,2.10,1476.00,11.00,31.00,2.10
Sep-20,42,12,26,1.4,197,7,26,1.4,978.00,16.00,26.00,1.40,108.00,15.00,26.00,1.40,30.00,8.00,26.00,1.40,100.00,11.00,26.00,1.40,39.00,12.00,26.00,1.40,45.00,8.00,26.00,1.40,1812.00,13.00,26.00,1.40
Sep-20,32,9,43,2.5,186,7,43,2.5,975.00,16.00,43.00,2.50,83.00,12.00,43.00,2.50,27.00,7.00,43.00,2.50,113.00,10.00,43.00,2.50,29.00,12.00,43.00,2.50,69.00,10.00,43.00,2.50,1724.00,12.00,43.00,2.50
Sep-20,26,8,21,1.3,134,6,21,1.3,953.00,16.00,21.00,1.30,87.00,11.00,21.00,1.30,33.00,8.00,21.00,1.30,98.00,9.00,21.00,1.30,39.00,12.00,21.00,1.30,88.00,13.00,21.00,1.30,1615.00,12.00,21.00,1.30
Sep-20,31,9,36,2.3,127,6,36,2.3,928.00,15.00,36.00,2.30,86.00,11.00,36.00,2.30,24.00,6.00,36.00,2.30,126.00,10.00,36.00,2.30,101.00,12.00,36.00,2.30,50.00,8.00,36.00,2.30,1593.00,12.00,36.00,2.30
